Order_Id,Order_Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub_Category,Product Id,cost_price,List _price,Quantity,Discount Percent,total_cost
6374,14-01-2022 00:00,Second Class,Home Office,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002049,300,370,3,2,900
3094,14-01-2022 00:00,Same Day,Consumer,United States,Bolingbrook,Illinois,60440,Central,Office Supplies,Supplies,OFF-SU-10004231,20,30,4,3,80
5081,14-01-2022 00:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10001325,10,10,1,5,10
8181,14-01-2022 00:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10002958,1150,1250,8,4,9200
2627,15-01-2022 00:00,First Class,Home Office,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003800,50,50,1,3,50
5512,15-01-2022 00:00,Standard Class,Consumer,United States,Medford,Oregon,97504,West,Office Supplies,Paper,OFF-PA-10000174,30,30,4,5,120
4453,15-01-2022 00:00,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10003567,40,40,2,2,80
4974,15-01-2022 00:00,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10004071,70,90,2,3,140
4288,15-01-2022 00:00,Standard Class,Home Office,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,OFF-ST-10000736,50,60,1,3,50
1434,15-01-2022 00:00,Second Class,Consumer,United States,Florence,Alabama,35630,South,Furniture,Chairs,FUR-CH-10000513,1550,1820,14,3,21700
3629,15-01-2022 00:00,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10004600,1730,2060,7,3,12110
3966,15-01-2022 00:00,Second Class,Corporate,United States,Asheville,North Carolina,28806,South,Office Supplies,Art,OFF-AR-10003651,10,10,3,3,30
9674,15-01-2022 00:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10002645,1280,1500,5,4,6400
5691,15-01-2022 00:00,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,OFF-AR-10000817,30,30,9,4,270
9269,16-01-2022 00:00,Same Day,Consumer,United States,Freeport,New York,11520,East,Office Supplies,Paper,OFF-PA-10002947,20,20,3,2,60
1211,16-01-2022 00:00,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001031,10,10,2,2,20
3012,16-01-2022 00:00,Standard Class,Home Office,United States,Louisville,Colorado,80027,West,Technology,Machines,TEC-MA-10000822,2190,2550,5,5,10950
1386,16-01-2022 00:00,Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Furniture,Furnishings,FUR-FU-10004091,20,20,3,5,60
5881,16-01-2022 00:00,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10001215,700,800,2,5,1400
7933,16-01-2022 00:00,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10003641,100,110,5,4,500
8674,16-01-2022 00:00,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Chairs,FUR-CH-10004063,560,600,3,2,1680
6019,16-01-2022 00:00,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10001977,50,60,1,3,50
1459,16-01-2022 00:00,Standard Class,Corporate,United States,Irving,Texas,75061,Central,Office Supplies,Labels,OFF-LA-10001569,20,20,4,2,80
5462,16-01-2022 00:00,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10001706,10,10,3,4,30
1452,16-01-2022 00:00,First Class,Corporate,United States,Mobile,Alabama,36608,South,Office Supplies,Paper,OFF-PA-10001685,60,70,7,5,420
7069,16-01-2022 00:00,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003591,70,80,9,5,630
7336,16-01-2022 00:00,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10002049,790,840,2,2,1580
4792,16-01-2022 00:00,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10001166,80,90,3,3,240
9210,16-01-2022 00:00,Second Class,Home Office,United States,Burlington,Iowa,52601,Central,Office Supplies,Envelopes,OFF-EN-10003160,10,10,1,2,10
3263,16-01-2022 00:00,First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10003395,590,730,7,5,4130
1344,16-01-2022 00:00,Standard Class,Consumer,United States,Freeport,New York,11520,East,Office Supplies,Art,OFF-AR-10000411,40,50,3,3,120
747,16-01-2022 00:00,Same Day,Corporate,United States,San Diego,California,92105,West,Furniture,Tables,FUR-TA-10002607,480,570,10,3,4800
1595,17-01-2022 00:00,First Class,Home Office,United States,Peoria,Illinois,61604,Central,Furniture,Bookcases,FUR-BO-10000362,300,360,3,3,900
4732,17-01-2022 00:00,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10001609,10,10,3,5,30
9540,17-01-2022 00:00,First Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10000157,30,40,2,2,60
2479,17-01-2022 00:00,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10002833,10,10,3,5,30
9964,17-01-2022 00:00,Same Day,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10003072,10,10,2,3,20
9442,17-01-2022 00:00,Second Class,Consumer,United States,Kent,Ohio,44240,East,Office Supplies,Appliances,OFF-AP-10003281,40,50,5,4,200
3082,17-01-2022 00:00,Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10003364,50,60,2,4,100
2688,17-01-2022 00:00,First Class,Consumer,United States,Peoria,Illinois,61604,Central,Office Supplies,Binders,OFF-BI-10002003,0,0,5,5,0
6352,17-01-2022 00:00,Standard Class,Corporate,United States,Miami,Florida,33178,South,Technology,Phones,TEC-PH-10002549,330,360,2,5,660
1982,17-01-2022 00:00,Second Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10004187,0,0,2,2,0
5270,18-01-2022 00:00,Same Day,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10000260,30,30,4,5,120
5703,18-01-2022 00:00,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Office Supplies,Art,OFF-AR-10003829,0,0,1,3,0
9596,18-01-2022 00:00,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Appliances,OFF-AP-10001492,30,30,3,5,90
7465,18-01-2022 00:00,Standard Class,Consumer,United States,Visalia,California,93277,West,Office Supplies,Paper,OFF-PA-10004610,20,30,8,5,160
6722,18-01-2022 00:00,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Art,OFF-AR-10000914,20,20,2,3,40
5191,18-01-2022 00:00,Standard Class,Consumer,United States,Pasadena,Texas,77506,Central,Office Supplies,Art,OFF-AR-10003582,50,50,2,3,100
640,18-01-2022 00:00,Standard Class,Home Office,United States,Vallejo,California,94591,West,Office Supplies,Binders,OFF-BI-10004728,20,20,4,3,80
9172,18-01-2022 00:00,Same Day,Home Office,United States,Oxnard,California,93030,West,Office Supplies,Paper,OFF-PA-10001357,40,50,1,3,40
5652,18-01-2022 00:00,Second Class,Corporate,United States,Apple Valley,California,92307,West,Furniture,Bookcases,FUR-BO-10002613,1070,1190,5,2,5350
8784,19-01-2022 00:00,Standard Class,Corporate,United States,Twin Falls,Idaho,83301,West,Furniture,Tables,FUR-TA-10003473,950,1130,3,5,2850
8461,19-01-2022 00:00,Standard Class,Consumer,United States,Bristol,Connecticut,6010,East,Office Supplies,Binders,OFF-BI-10002432,30,30,5,2,150
4662,19-01-2022 00:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002965,720,840,6,3,4320
2541,19-01-2022 00:00,Same Day,Corporate,United States,San Francisco,California,94122,West,Furniture,Chairs,FUR-CH-10004086,590,700,3,2,1770
3330,19-01-2022 00:00,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,TEC-PH-10003505,130,150,2,2,260
9647,19-01-2022 00:00,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,OFF-BI-10000778,70,70,2,2,140
643,19-01-2022 00:00,Second Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Labels,OFF-LA-10002787,20,30,7,4,140
6313,19-01-2022 00:00,Standard Class,Corporate,United States,Fairfield,Connecticut,6824,East,Office Supplies,Storage,OFF-ST-10001932,520,580,3,3,1560
9224,19-01-2022 00:00,Same Day,Home Office,United States,Bryan,Texas,77803,Central,Office Supplies,Binders,OFF-BI-10001308,10,10,6,4,60
7246,19-01-2022 00:00,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001370,310,350,5,2,1550
9171,19-01-2022 00:00,Same Day,Home Office,United States,Oxnard,California,93030,West,Furniture,Furnishings,FUR-FU-10000448,20,30,2,5,40
238,19-01-2022 00:00,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003349,30,30,5,4,150
7805,19-01-2022 00:00,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10002289,30,30,1,3,30
6328,19-01-2022 00:00,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Furniture,Furnishings,FUR-FU-10002918,250,270,3,2,750
1679,19-01-2022 00:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10002344,60,60,1,3,60
8953,20-01-2022 00:00,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Art,OFF-AR-10001419,20,20,7,5,140
3810,20-01-2022 00:00,Standard Class,Corporate,United States,Plantation,Florida,33317,South,Furniture,Chairs,FUR-CH-10003298,450,520,5,3,2250
4291,20-01-2022 00:00,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10000122,10,10,2,3,20
40,20-01-2022 00:00,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Chairs,FUR-CH-10004218,200,210,3,2,600
3952,20-01-2022 00:00,Second Class,Consumer,United States,Freeport,New York,11520,East,Office Supplies,Binders,OFF-BI-10003676,20,20,2,2,40
287,20-01-2022 00:00,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10000778,230,250,7,3,1610
4022,20-01-2022 00:00,Standard Class,Consumer,United States,Chester,Pennsylvania,19013,East,Technology,Phones,TEC-PH-10004093,70,80,3,3,210
4110,20-01-2022 00:00,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10002923,60,70,2,2,120
9469,20-01-2022 00:00,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10001870,10,10,2,3,20
8725,20-01-2022 00:00,Second Class,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,OFF-PA-10000143,30,30,6,2,180
3711,20-01-2022 00:00,First Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10001705,480,510,3,4,1440
2576,20-01-2022 00:00,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10001071,290,320,5,2,1450
8767,20-01-2022 00:00,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Appliances,OFF-AP-10004136,20,20,3,3,60
6767,20-01-2022 00:00,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,OFF-AR-10001683,20,20,2,2,40
5416,20-01-2022 00:00,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10004888,20,20,4,5,80
8643,21-01-2022 00:00,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Fasteners,OFF-FA-10000624,30,30,11,4,330
4376,21-01-2022 00:00,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Furnishings,FUR-FU-10003708,280,300,5,5,1400
4061,21-01-2022 00:00,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10002473,60,70,3,3,180
4533,21-01-2022 00:00,Same Day,Home Office,United States,Manteca,California,95336,West,Furniture,Chairs,FUR-CH-10002774,100,120,3,4,300
7961,21-01-2022 00:00,Standard Class,Corporate,United States,Chico,California,95928,West,Technology,Phones,TEC-PH-10000702,10,10,1,2,10
1275,21-01-2022 00:00,Same Day,Consumer,United States,Fort Worth,Texas,76106,Central,Furniture,Chairs,FUR-CH-10001973,320,390,5,4,1600
9187,21-01-2022 00:00,Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Appliances,OFF-AP-10002534,1310,1470,5,4,6550
8251,21-01-2022 00:00,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10000023,0,0,2,2,0
8821,21-01-2022 00:00,Standard Class,Consumer,United States,Orlando,Florida,32839,South,Technology,Copiers,TEC-CO-10003236,880,960,2,3,1760
5379,21-01-2022 00:00,First Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10001469,160,170,4,4,640
6316,21-01-2022 00:00,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Labels,OFF-LA-10003930,180,200,2,4,360
9094,21-01-2022 00:00,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10001299,250,300,2,3,500
9454,21-01-2022 00:00,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Supplies,OFF-SU-10004884,40,50,3,3,120
3500,21-01-2022 00:00,Standard Class,Consumer,United States,Mobile,Alabama,36608,South,Technology,Accessories,TEC-AC-10000420,170,210,3,3,510
5803,22-01-2022 00:00,First Class,Consumer,United States,Thousand Oaks,California,91360,West,Technology,Phones,TEC-PH-10000376,20,20,2,5,40
5376,22-01-2022 00:00,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10004510,90,100,6,5,540
1759,22-01-2022 00:00,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Accessories,TEC-AC-10001013,40,50,2,3,80
7284,22-01-2022 00:00,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Art,OFF-AR-10001374,30,30,5,4,150
9692,22-01-2022 00:00,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Bookcases,FUR-BO-10001811,500,610,3,2,1500
3953,22-01-2022 00:00,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10003535,130,160,2,4,260
8907,22-01-2022 00:00,Same Day,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10001950,70,80,9,2,630
2062,22-01-2022 00:00,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10002571,20,20,2,2,40
5481,22-01-2022 00:00,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10001336,90,100,1,3,90
7780,22-01-2022 00:00,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Appliances,OFF-AP-10001271,170,200,4,4,680
2524,22-01-2022 00:00,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Binders,OFF-BI-10000977,110,120,4,2,440
5694,22-01-2022 00:00,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,OFF-PA-10000143,30,30,5,4,150
5361,22-01-2022 00:00,Standard Class,Corporate,United States,Fayetteville,North Carolina,28314,South,Furniture,Bookcases,FUR-BO-10003433,170,200,8,2,1360
5151,22-01-2022 00:00,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10000675,60,70,2,5,120
7449,22-01-2022 00:00,First Class,Consumer,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,FUR-FU-10004090,70,90,5,5,350
4121,22-01-2022 00:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10000199,20,20,4,3,80
9613,22-01-2022 00:00,Standard Class,Consumer,United States,Woodland,California,95695,West,Technology,Phones,TEC-PH-10001299,230,240,2,2,460
4038,22-01-2022 00:00,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10000550,20,20,5,2,100
4025,22-01-2022 00:00,First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10003215,100,100,4,5,400
6165,23-01-2022 00:00,First Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,FUR-FU-10003981,0,0,3,5,0
1572,23-01-2022 00:00,First Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Envelopes,OFF-EN-10003160,20,20,3,2,60
8115,23-01-2022 00:00,Second Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Art,OFF-AR-10004817,20,20,5,5,100
8524,23-01-2022 00:00,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10004082,50,60,7,3,350
6967,23-01-2022 00:00,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10002764,10,10,2,2,20
3180,23-01-2022 00:00,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10000521,50,60,2,5,100
2360,23-01-2022 00:00,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10004175,500,610,3,5,1500
150,23-01-2022 00:00,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Chairs,FUR-CH-10000454,1580,1950,8,3,12640
592,23-01-2022 00:00,Standard Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Paper,OFF-PA-10004101,10,10,2,5,20
